,N_img,x_c,y_c,var_ch_1,var_ch_2,var_ch_3,mean_ch_1,mean_ch_2,mean_ch_3
27,crop.jpg,36,140,211.40299441408993,284.15868715851167,318.0635588046763,195.66298342541435,153.64917127071823,138.73204419889504
28,crop.jpg,265,106,550.5620595719645,544.7144690387859,534.6060397665096,166.47400150715902,80.74189902034665,90.31273549359457
29,crop.jpg,146,134,83.80585919521522,124.14067820496533,99.03088804196891,169.4352895452779,70.47765254566654,74.5328410415857
30,crop.jpg,103,141,56.98013141405679,38.96697591941353,32.97342206982161,163.8281068524971,70.49554781262098,69.87301587301587
31,crop.jpg,191,134,175.36219743404843,186.99896926266447,180.04824394567638,161.31899224806202,63.32209302325582,68.81899224806202
32,crop.jpg,246,144,606.7668969645321,576.1964937910884,512.9957434912391,168.73648648648648,75.04954954954955,82.27627627627628
33,crop.jpg,365,142,61.08991458269807,77.83754794832504,86.65729250697657,141.81493123772103,58.14891944990177,63.63064833005894
34,crop.jpg,308,148,23.489758496502656,21.35243212670548,27.466271780105046,141.2499022291748,43.842002346499804,49.916699256941726
35,crop.jpg,63,156,74.02556231679293,61.504059276377475,69.84945484088489,144.1591855622397,59.31004164738547,58.91577973160574
36,crop.jpg,433,186,567.5038808901711,784.2600257968746,1248.4012935750602,192.43925899536873,165.74599216245102,142.25151407196296
37,crop.jpg,232,185,176.96888365739193,195.4517180134055,179.54274647220785,167.9589117157135,71.25319267073849,72.9200444197668
38,crop.jpg,9,194,204.2636873025985,232.59287125833845,229.10601095405076,164.6445366528354,124.35546334716459,84.02213001383126
39,crop.jpg,374,189,40.53671033023515,38.873535909403024,28.41191682049777,133.65496845425866,50.094637223974765,51.98777602523659
40,crop.jpg,190,187,75.05827464908751,74.1622154505261,80.06265277029786,161.68015665796344,65.69538729329852,67.2580504786771
41,crop.jpg,273,193,140.76506408956212,134.7630585617712,139.58629334860595,157.71122038444346,54.391595887349126,58.960661600357625
42,crop.jpg,28,212,152.4123601346982,133.45119907834268,259.6601279958844,194.5222072678331,161.21938088829071,136.371467025572
43,crop.jpg,148,191,56.013194847110924,58.67748460330877,59.85257524693089,165.28321678321677,68.39010989010988,70.0084915084915
44,crop.jpg,323,194,18.07357295485597,10.624273878578558,11.05496356642292,136.99589092267465,38.25700410907733,41.65595816212178
45,crop.jpg,97,209,196.45238665676195,587.3340603572593,705.9244661658805,162.8644696639022,74.36075949367088,75.80619816673942
46,crop.jpg,456,228,133.19283447059578,199.89631155808496,348.1126809805401,174.5694991558807,138.28981429375352,90.32245357343838
47,crop.jpg,54,230,45.18942184963276,58.317687312110564,88.70931787623682,209.9000489955904,179.9828515433611,174.01175894169523
48,crop.jpg,222,230,84.42687874163182,88.15935944098412,85.7915883373616,163.70152707080055,66.45765849143915,67.7200370198982
49,crop.jpg,375,242,48.60698614905457,37.88021054393505,44.502243231448894,138.23838630806847,59.58190709046455,64.92053789731051
50,crop.jpg,141,236,218.5786902494331,194.05111541950112,208.60161541950112,159.08380952380952,64.02809523809523,64.15523809523809
51,crop.jpg,180,249,112.71379055159024,122.97277403213602,129.9770021761838,153.4160139251523,55.60443864229765,56.16927763272411
52,crop.jpg,331,242,13.119452200667324,23.85434368868512,16.852279689807567,138.07418077061578,47.65502340655384,47.66042491897731
53,crop.jpg,272,240,56.23199701113008,40.97065092329169,40.016959095838814,146.36582478295185,45.3034727703236,47.96014206787687
54,crop.jpg,419,260,63.84322597942279,76.78553815931018,206.08387196207397,194.22467694872864,169.8891204668612,146.33097123801585
55,crop.jpg,28,278,299.0130550235409,373.1168616785934,423.0949159236496,136.562774122807,91.96820175438596,53.19572368421053
56,crop.jpg,106,269,19.640029804382667,133.09556522682968,45.16796870926087,209.81479179614666,173.6258545680547,170.27843380981977
57,crop.jpg,366,282,42.049080785899704,133.9425549329266,115.92557503413035,141.48057813911473,79.62149954832881,82.53206865401987
58,crop.jpg,225,277,12.317088482451807,46.06968716898524,41.27089806510839,144.68823529411765,52.156302521008406,49.77521008403362
59,crop.jpg,453,278,476.92662693885137,367.1346254901747,411.40370684700247,169.2112036336109,123.91672975018925,96.5775927327782
60,crop.jpg,83,282,77.21623199099567,145.5286713725106,246.89915966386553,191.1032412965186,166.03661464585835,135.85714285714286
61,crop.jpg,158,289,143.15874905432645,242.46187660235933,219.76571013072584,179.48705656759347,126.46883988494727,131.40651965484182
62,crop.jpg,276,284,12.997471829844367,22.319509896959925,25.173273295755887,143.3082029397819,59.640113798008535,53.35751541014699
63,crop.jpg,324,288,35.06653690867932,37.15193563443721,33.51913580246914,147.73236714975846,69.3096618357488,66.94444444444444
64,crop.jpg,185,291,30.761775147343858,116.02307810213202,142.4060454244294,149.4512578616352,76.54559748427673,80.92845911949685
65,crop.jpg,408,314,132.7530454821221,140.9531063698467,136.54869878242084,165.36750936329588,136.5318352059925,104.43164794007491
66,crop.jpg,364,317,126.05636798361455,185.26829821172925,142.2516665846032,175.22092376182528,144.64941569282138,129.8569838619922
67,crop.jpg,59,327,148.2240097107558,150.3414899603766,157.03483495203693,134.92841512972805,91.45920600187559,56.25039074710847
68,crop.jpg,154,314,48.97386043422876,85.92516729794146,162.7433663441662,197.2972714217329,171.15366203925322,156.007180469124
69,crop.jpg,115,322,125.78628785371194,188.39559178892586,194.005261886333,169.4854712969525,136.19347980155916,103.07795889440114
70,crop.jpg,445,323,59.512071234568964,62.11961205041236,61.35792443957577,170.86773858921163,113.37240663900415,97.0990663900415
71,crop.jpg,18,345,64.07672802764982,93.00357032359724,78.70179390300709,219.52470023980814,174.03501199040767,149.4978417266187
72,crop.jpg,320,329,114.57691819133962,155.9239307545055,142.82769258265455,146.18899941486248,96.00117027501463,87.15389116442364
73,crop.jpg,266,314,37.22383931462064,80.03527952077341,91.99825071440468,142.51299589603283,72.46374829001368,72.6655266757866
74,crop.jpg,223,337,22.390489351640547,50.59849467817299,43.57093181379722,191.62527114967463,158.9029284164859,148.58134490238612
75,crop.jpg,259,331,88.80150506072367,216.16575886478043,178.71095478006626,174.37425910245554,128.64690939881456,128.21845893310754
76,crop.jpg,454,366,244.59630167346998,263.28418633134146,248.516448671955,189.94569288389513,131.28043071161048,117.14653558052434
77,crop.jpg,105,367,174.81299815267604,158.5663368622288,146.29679781722058,137.2908507223114,94.25393258426966,64.88186195826646
78,crop.jpg,364,366,138.33909617920207,193.43160503404388,158.8828517057991,163.96343627973022,135.39439119630813,106.47887823926163
79,crop.jpg,410,367,77.08173993739105,54.07394433745785,63.3704553336003,155.62940212940214,107.96846846846847,88.87633087633088
80,crop.jpg,184,361,100.60553161350163,110.05192542488382,126.49227586136186,175.69005328596802,141.50532859680285,111.43206039076377
81,crop.jpg,42,380,111.93860378620344,100.40743694559298,112.0868493689276,197.13569321533924,147.13485040033711,123.9039190897598
82,crop.jpg,315,368,83.37743915794957,89.18997969465016,91.55431095008909,178.5498783454988,144.48710462287104,118.05790754257907
83,crop.jpg,152,370,55.51131807317329,53.428913019363286,67.18607623380035,162.0292112950341,122.59493670886076,93.17624148003895
84,crop.jpg,275,376,14.532579508115818,21.33583505076175,51.3918008203223,183.35278080697927,154.13631406761178,116.57360959651037
85,crop.jpg,230,373,32.03725645554104,30.90984016386832,46.87466507596652,180.81827309236948,150.7429718875502,115.5828313253012
